STATION,NAME,LATITUDE,LONGITUDE,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-05,,608,326,9,5,,,0,0,0,31,2,55,,,1.11,90,902,0,4.18,,75.5,83,68.1,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-06,,1111,503,16,13,,,0,0,0,30,11,71,,,1.31,95,902,0,7.1,,81.8,89.3,74.2,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-07,,1703,592,16,12,,,0,0,0,31,24,72,,,0.86,95,0,0,5.49,,84.1,91.5,76.7,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-08,,2262,558,24,15,,,0,0,0,31,23,70,,,4.28,94,0,0,12.56,,83,89.9,76.1,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-09,,2781,519,14,11,,,0,0,0,30,19,63,,,1.48,95,0,0,6.02,,82.3,89.9,74.7,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-10,,3063,282,1,0,,0,0,0,0,31,0,49,,0,0.04,89,5,5,0.04,0,73.9,83.5,64.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-11,,3159,96,3,1,,0,0,0,0,23,0,39,,0,5.8,86,81,76,5.85,0,65.7,75.2,56.1,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2016-12,,3208,48,8,6,,,0,0,0,13,0,35,,,1.44,80,295,214,5.27,,59.7,67.5,51.8,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2017-01,,49,49,11,9,,,0,3,0,18,0,26,,,4.1,81,497,202,9.95,,60.1,68.7,51.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2017-02,,92,43,5,4,,0,0,0,0,20,0,41,,0,1.12,80,586,89,2.35,0,63.4,73,53.7,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2017-03,,220,128,4,3,,,0,0,0,23,0,42,,,0.71,86,658,72,1.21,,66.8,75.2,58.4,,,,
USC00168941,"TERRYTOWN 3 S, LA US",29.91,-90.0342,2017-04,,436,216,6,3,,0,0,0,0,30,0,50,,0,1.15,89,661,3,1.83,0,72.1,82.7,61.5,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-01,,,,8,5,,,,,,,,,,,5.06,,,,6.64,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-04,,,,8,3,,,,,,,,,,,0.62,,,,1.82,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-06,,,,5,4,,,,,,,,,,,2.12,,,,4.05,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-07,,,,11,10,,,,,,,,,,,0.84,,,,4.25,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-08,,,,11,8,,,,,,,,,,,3.15,,,,9.83,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-09,,,,16,14,,,,,,,,,,,2.3,,,,10.94,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-10,,,,17,10,,,,,,,,,,,1.21,,,,6.9,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2009-11,,,,4,3,,,,,,,,,,,0.55,,,,0.92,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2010-01,,,,7,5,,,,,,,,,,,1.16,,,,2.42,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2010-02,,,,10,7,,,,,,,,,,,2.29,,,,7.17,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2010-03,,,,7,5,,,,,,,,,,,1.35,,,,2.89,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2010-07,,,,14,10,,,,,,,,,,,2.86,,,,8.01,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2010-08,,,,17,14,,,,,,,,,,,4.34,,,,19.28,,,,,,,,
US1LAJF0003,"METAIRIE 1.7 NW, LA US",30.0182,-90.1941,2010-11,,,,7,3,,,,,,,,,,,1.17,,,,2.73,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2010-11,,,,7,6,,,,,,,,,,,1.6,,,,3.58,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2010-12,,,,5,4,,0,,,,,,,,0,1.19,,,,2.27,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-01,,,,8,7,,,,,,,,,,,1.45,,,,4.81,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-02,,,,6,4,,,,,,,,,,,1.19,,,,2.92,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-03,,,,8,4,,,,,,,,,,,4.27,,,,7.8,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-04,,,,2,1,,0,,,,,,,,0,0.41,,,,0.45,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-05,,,,1,1,,0,,,,,,,,0,0.31,,,,0.31,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-07,,,,14,12,,,,,,,,,,,6.1,,,,18.6,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-08,,,,4,4,,0,,,,,,,,0,2.38,,,,4.14,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-09,,,,8,7,,,,,,,,,,,6.53,,,,12.65,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-10,,,,3,1,,0,,,,,,,,0,0.23,,,,0.36,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-11,,,,5,2,,,,,,,,,,,1.02,,,,1.44,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2011-12,,,,7,4,,,,,,,,,,,0.23,,,,0.79,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-01,,,,8,5,,,,,,,,,,,0.86,,,,1.67,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-02,,,,10,8,,,,,,,,,,,1.44,,,,6.01,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-03,,,,7,6,,,,,,,,,,,4.05,,,,7.7,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-04,,,,7,7,,,,,,,,,,,2.72,,,,6.69,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-05,,,,5,5,,0,,,,,,,,0,0.78,,,,2.25,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-06,,,,8,7,,,,,,,,,,,1.1,,,,5.34,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-07,,,,21,19,,,,,,,,,,,3.24,,,,18.98,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-08,,,,13,12,,,,,,,,,,,1.94,,,,7.98,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-09,,,,5,4,,,,,,,,,,,1.87,,,,4.53,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-10,,,,2,1,,0,,,,,,,,0,0.47,,,,0.51,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-11,,,,6,5,,,,,,,,,,,0.64,,,,2.49,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2012-12,,,,5,4,,0,,,,,,,,0,0.76,,,,1.9,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2013-01,,,,9,9,,,,,,,,,,,1.57,,,,5.52,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2013-02,,,,8,8,,,,,,,,,,,4.55,,,,10.86,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2013-03,,,,1,1,,0,,,,,,,,0,0.35,,,,0.35,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2013-04,,,,12,9,,,,,,,,,,,3.71,,,,14.38,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2013-05,,,,8,6,,,,,,,,,,,2.01,,,,6.23,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2013-06,,,,7,7,,,,,,,,,,,1.91,,,,4.44,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2013-07,,,,4,4,,0,,,,,,,,0,1.74,,,,3.48,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2015-10,,,,0,0,0,0,,,,,,,0,0,0,,,,4.27,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2015-11,,,,6,6,0,0,,,,,,,0,0,2.88,,,,6.47,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2015-12,,,,9,8,0,0,,,,,,,0,0,2.68,,,,9.73,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-01,,,,10,7,0,0,,,,,,,0,0,1.94,,,,6.2,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-02,,,,5,4,0,0,,,,,,,0,0,1.03,,,,2.4,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-03,,,,10,7,0,0,,,,,,,0,0,1.79,,,,8.42,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-04,,,,10,7,0,0,,,,,,,0,0,3.23,,,,8.3,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-05,,,,8,7,0,0,,,,,,,0,0,2.22,,,,7.48,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-06,,,,11,11,0,0,,,,,,,0,0,2.51,,,,10.2,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-07,,,,14,13,0,0,,,,,,,0,0,1.62,,,,8.15,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-08,,,,19,13,,,,,,,,,,,3.07,,,,10.2,,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-09,,,,10,10,0,0,,,,,,,0,0,1.39,,,,5.63,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-10,,,,1,1,0,0,,,,,,,0,0,0.49,,,,0.49,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-11,,,,3,1,0,0,,,,,,,0,0,1.97,,,,2.01,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2016-12,,,,11,7,0,0,,,,,,,0,0,1.55,,,,5.98,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-01,,,,13,8,0,0,,,,,,,0,0,4.02,,,,10.42,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-02,,,,4,4,0,0,,,,,,,0,0,0.75,,,,2.24,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-03,,,,7,5,0,0,,,,,,,0,0,2.41,,,,5.11,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-04,,,,3,3,0,0,,,,,,,0,0,2.06,,,,2.58,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-05,,,,9,9,0,0,,,,,,,0,0,5.56,,,,12.03,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-06,,,,18,15,0,0,,,,,,,0,0,3.91,,,,15.63,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-07,,,,17,11,0,0,,,,,,,0,0,1.67,,,,7.43,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-08,,,,22,22,0,0,,,,,,,0,0,4.07,,,,18.64,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-09,,,,8,5,0,0,,,,,,,0,0,1.26,,,,1.93,0,,,,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-10,,,290,9,8,0,0,0,0,0,29,6,40,0,0,6.02,93,,35,10.69,0,73.2,82.4,64.1,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-11,,,85,1,0,0,0,0,0,0,25,0,38,0,0,0.06,87,,100,0.06,0,64.5,75.5,53.5,,,,
USC00166130,"MERAUX, LA US",29.9313,-89.9306,2017-12,,,25,14,9,0,0,0,0,0,13,0,34,0,0,2.75,84,,322,7.35,0,55.4,64.6,46.2,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2015-06,,,,12,11,,,,,,,,,,,0.57,,,,3.33,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2015-07,,,,10,6,,,,,,,,,,,2.45,,,,4.7,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2015-08,,,,7,5,,,,,,,,,,,0.71,,,,2.17,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2015-10,,,,3,3,,,,,,,,,,,3.78,,,,5.08,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2016-03,,,,10,8,,,,,,,,,,,2.24,,,,7.04,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2016-04,,,,7,7,,,,,,,,,,,3.14,,,,6.77,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2016-05,,,,6,4,,,,,,,,,,,1.92,,,,6.02,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2016-07,,,,8,3,,,,,,,,,,,2.52,,,,3.87,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2017-04,,,,5,3,,,,,,,,,,,2.41,,,,3,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2017-05,,,,10,10,,,,,,,,,,,4.91,,,,14.29,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2017-10,,,,8,6,,,,,,,,,,,3.6,,,,7.71,,,,,,,,
US1LAOR0006,"NEW ORLEANS 2.1 ENE, LA US",29.9617,-90.0388,2017-11,,,,2,0,,,,,,,,,,,0.04,,,,0.08,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2009-11,,,,3,2,,,,,,,,,,,0.75,,,,0.89,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2011-02,,,,4,3,,,,,,,,,,,0.61,,,,1.64,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2011-04,,,,1,1,,0,,,,,,,,0,0.3,,,,0.3,0,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2011-05,,,,1,1,,0,,,,,,,,0,0.5,,,,0.5,0,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2011-08,,,,9,6,,,,,,,,,,,0.7,,,,2.55,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2012-03,,,,7,5,,,,,,,,,,,3.07,,,,5.57,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2012-04,,,,6,5,,,,,,,,,,,3.09,,,,6.29,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2012-08,,,,14,8,,,,,,,,,,,1.85,,,,6.01,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2012-09,,,,5,4,,,,,,,,,,,1.5,,,,3.59,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2012-10,,,,3,1,,0,,,,,,,,0,1.25,,,,1.31,0,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2012-11,,,,2,2,,,,,,,,,,,0.95,,,,1.85,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2013-01,,,,7,6,,,,,,,,,,,1.82,,,,7.03,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2013-02,,,,6,5,,,,,,,,,,,2.28,,,,6.58,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2013-03,,,,3,1,,0,,,,,,,,0,0.48,,,,0.51,0,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2013-05,,,,4,3,,,,,,,,,,,2.84,,,,3.59,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2014-01,,,,8,6,,,,,,,,,,,0.89,,,,2.13,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2014-02,,,,7,5,,,,,,,,,,,2.24,,,,6.65,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2014-04,,,,2,1,,0,,,,,,,,0,2.67,,,,2.7,0,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2015-02,,,,9,4,,,,,,,,,,,0.39,,,,0.99,,,,,,,,
US1LAOR0003,"NEW ORLEANS 3.6 SW, LA US",29.9195,-90.1185,2015-03,,,,9,5,,,,,,,,,,,1.16,,,,2.18,,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-01,,21,21,6,5,0,0,0,3,0,12,0,30,0,0,2.69,79,,326,3.88,0,55.1,65.7,44.5,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-02,,,,4,3,0,0,,,,,,,0,0,0.3,,,,0.57,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-03,,,,,,0,0,,,,,,,0,0,,,,,,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-04,,,,3,3,0,0,,,,,,,0,0,0.7,,,,1.03,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-05,,,,6,6,0,0,,,,,,,0,0,2,,,,5.45,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-06,,,,4,4,0,0,,,,,,,0,0,0.5,,,,1.24,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-08,,,,,,0,0,,,,,,,0,0,,,,,,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-09,,,369,,,0,0,0,0,0,25,8,59,0,0,,92,,0,,0,79.8,87.5,72.1,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-10,,,,,,0,0,,,,,,,0,0,,,,,,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-11,,,,1,0,0,0,,,,,,,0,0,0.05,,,,0.05,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2009-12,,,,,,0,0,,,,,,,0,0,,,,,,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-01,,,,4,4,0,0,,,,,,,0,0,1.15,,,,2.57,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-02,,,,,,0,0,,,,,,,0,0,,,,,,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-03,,,,6,6,0,0,,,,,,,0,0,1.5,,,,3.53,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-04,,,,3,3,0,0,,,,,,,0,0,0.7,,,,0.9,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-05,,,,7,6,0,0,,,,,,,0,0,3,,,,9.37,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-06,,,,,,0,0,,,,,,,0,0,,,,,,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-07,,,,,,0,0,,,,,,,0,0,,,,,,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-08,,,483,16,13,,0,0,0,0,26,16,72,,0,1.9,98,,0,9.6,0,83.6,90.8,76.3,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-09,,,,2,2,0,0,,,,,,,0,0,0.5,,,,1,0,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-10,,,,2,2,0,0,0,0,0,24,0,48,0,0,0.2,87,,,0.3,0,69.5,81.2,57.7,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-11,,,53,9,8,0,0,0,0,0,19,0,38,0,0,0.78,83,,112,4.22,0,62.8,73.3,52.3,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2010-12,,,5,6,5,0,0,0,7,0,7,0,24,0,0,1.6,76,,400,2.81,0,51.3,62.4,40.2,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2011-11,,,72,4,3,,,0,0,0,18,0,33,,,0.18,83,,109,0.48,,63.5,73.8,53.3,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2012-02,,,33,12,10,,,0,1,0,14,0,31,,,1.95,83,,125,5.67,,61.2,69.2,53.2,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2013-04,,,83,11,8,,,0,0,0,24,0,44,,,1.93,86,,45,8.26,,66.6,76.9,56.4,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2014-05,,,209,,,,,0,0,0,26,0,52,,,,88,,4,,,72.9,83.4,62.4,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2014-06,,,,14,9,,,,,0,29,17,,,,1.3,92,,,5.57,,,88.6,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2014-07,,,,14,8,,,,,,,,,,,1.39,,,,5.33,,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2014-09,,,,11,8,,,,,,,,,,,2,,,,6.28,,,,,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2015-03,,,93,,,,,0,1,0,24,0,30,,,,86,,79,,,65.5,75.5,55.5,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2015-04,,,246,,,,,0,0,0,30,0,55,,,,87,,2,,,73.1,81.1,65.2,,,,
USC00165926,"MARRERO 9 SSW, LA US",29.7852,-90.1158,2015-05,,,,,,,,,,,,,,,,,,,,3.21,,,,,,,,
